ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
52206,Honda,Accord,34_1,2018,5,Blue,2006,Saloon,98121,2.2L,Manual,Diesel,3291,5,4,Alternator Failing,0,19,2018-05-19,1,105.82,2,2018-05-19,3133.398542
37248,Ford,Kuga,29_25,2018,5,Grey,2009,SUV,66000,2.0L,Manual,Diesel,7995,5,5,Steering Wheel Shaking,0,11,2018-05-11,1,27.995,1,2018-05-11,7601.828643
18405,Ford,Mondeo,29_27,2018,5,White,2010,Hatchback,83000,1.8L,Manual,still_Diesel_but_you_found_an_easteregg,5499,5,5,Gear Box Issue,0,7,2018-05-07,1,94.99,2,2018-05-07,5213.829858
8169,Ford,B-Max,29_1,2018,6,Black,2014,MPV,34402,1.6L,Manual,Diesel,8750,5,5,Brake Pads Worn,0,2,2018-06-02,1,44.375,2,2018-06-02,8307.310165
45190,Fiat,500X,28_5,2018,8,Blue,2016,SUV,21141,1.4L,Manual,Petrol,11836,5,5,Flat Tyres,0,9,2018-08-09,1,23.5508,1,2018-08-09,11241.09259
11715,Honda,Civic,34_2,2018,3,Gelb,2012,Hatchback,100000,2.2L,Manual,Diesel,5275,5,5,Excessive Emissions,0,28,2018-03-28,1,24.7475,1,2018-03-28,5009.354916
46328,Ford,Mondeo,29_27,2018,5,Black,2002,Hatchback,105000,2.5L,Automatic,Petrol,850,5,5,Excessive Emissions,0,25,2018-05-25,1,20.765,1,2018-05-25,797.3839586
2864,Fiat,500C,28_3,2017,11,Black,2013,Convertible,46662,1.2L,Manual,Petrol,5699,4,2,Transmission Issue,2,9,2017-11-09,1,99.893,3,2017-11-09,5414.842414
31997,Ford,Ka+,29_24,2018,4,Gelb,2017,Hatchback,750,1.2L,Manual,Petrol,8990,5,5,Warning Light,0,24,2018-04-24,1,-269.9,9,2018-04-26,8546.21205
33258,Ford,Focus,29_14,2018,8,White,2014,Hatchback,55600,1.0L,Manual,Petrol,9500,5,5,Excessive Emissions,0,10,2018-08-10,1,28.55,1,2018-08-10,9029.419394
22234,Ford,Mondeo,29_27,2018,7,Silver,2007,Hatchback,99000,1.8L,Manual,Diesel,2395,5,5,Brake Pads Worn,0,14,2018-07-14,1,41.1975,2,2018-07-14,2272.836516
48546,Citroen,DS4,21_3,2018,8,White,2015,Hatchback,37500,1.6L,Manual,Diesel,8888,5,5,Windscreen Crack,0,12,2018-08-12,2,45.3328,2,2018-08-12,8444.236541
48671,Citroen,Grand C4 Picasso,18_24,2018,8,Bronze,2014,MPV,34895,1.6L,Automatic,Diesel,9495,7,5,Windscreen Crack,0,26,2018-08-26,2,45.697,2,2018-08-26,9000.898376
30563,Ford,Focus,29_14,2018,7,Silver,2014,Hatchback,75682,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,6199,5,5,Alternator Failing,0,17,2018-07-17,1,163.98,2,2018-07-17,5894.048247
41775,Ford,S-Max,29_31,2018,5,Silver,2015,MPV,24677,2.0L,Manual,still_Diesel_but_you_found_an_easteregg,14998,7,5,Brake Pads Worn,0,24,2018-05-24,1,47.499,2,2018-05-24,14248.88036
32052,Ford,Ka,29_23,2018,7,Silver,2012,Hatchback,31189,1.2L,Manual,Petrol,4995,4,3,Engine Issue,4,21,2018-07-21,1,1988.043403,10,2018-07-23,4750.586745
21381,Ford,B-Max,29_1,2018,6,Gelb,2016,MPV,18800,1.0L,Manual,Petrol,9990,5,5,Electrical Issue,2,5,2018-06-05,1,29.98,0.5,2018-06-05,9485.888745
42402,Ford,S-Max,29_31,2018,5,Gelb,2017,MPV,13458,2.0L,Manual,Diesel,19699,7,5,Alternator Failing,0,18,2018-05-18,1,433.98,2,2018-05-18,18715.05268
42400,Citroen,C4 Picasso,18_14,2018,8,Blue,2016,MPV,20117,1.6L,Manual,Diesel,11000,5,5,Warning Light,0,13,2018-08-13,2,470,18,2018-08-17,10451.29956
53574,Ford,Focus,29_14,2018,7,Red,2014,Hatchback,60500,1.6L,Manual,Diesel,5995,5,5,Alternator Failing,0,9,2018-07-09,1,159.9,2,2018-07-09,5691.506137
46758,Citroen,Grand C4 Picasso,18_24,2018,8,Grey,2008,MPV,80000,1.6L,Manual,Diesel,2500,7,5,Steering Wheel Shaking,0,12,2018-08-12,2,42.5,2,2018-08-12,2387.309618
10854,Citroen,C3,18_8,2018,8,Black,2017,Hatchback,18150,1.2L,Manual,Petrol,9995,5,5,Gear Box Issue,0,4,2018-08-04,2,179.95,4,2018-08-05,9494.192171
34398,Ford,B-Max,29_1,2018,4,Red,2017,MPV,2000,1.6L,Automatic,Petrol,11995,5,5,Steering Wheel Shaking,0,8,2018-04-08,1,31.995,1,2018-04-08,11388.38026
2597,Dacia,Duster,22_1,2018,5,Silver,2017,SUV,3874,1.6L,Manual,Petrol,9998,5,5,Radiator Leaking,0,26,2018-05-26,1,-239.96,2,2018-05-26,9497.836204
30906,Ford,Fiesta,29_13,2017,12,Brown,2012,Hatchback,66000,1.4L,Manual,Petrol,4795,5,5,Alternator Failing,0,11,2017-12-11,1,135.9,2,2017-12-11,4554.334354
27612,Ford,Focus,29_14,2018,5,Gelb,2007,Hatchback,73000,1.8L,Manual,still_Diesel_but_you_found_an_easteregg,2195,5,5,Excessive Emissions,0,17,2018-05-17,1,21.9755,1,2018-05-17,2083.410939
22117,Fiat,500,28_2,2021,4,White,2019,Hatchback,21000,1.2L,Manual,Petrol,7795,4,3,Sensor Malfunction,0,15,2021-04-15,1,449.75,3,2021-04-15,7403.148837
8759,Fiat,500,28_2,2018,5,Grey,2015,Hatchback,20175,1.2L,Manual,Petrol,6800,4,3,Radiator Leaking,0,23,2018-05-23,1,-176,2,2018-05-23,6463.87934
42042,Honda,CR-V,34_3,2018,4,Silver,2003,SUV,70000,2.0L,Automatic,Petrol,2990,5,5,Brake Pads Worn,0,19,2018-04-19,1,41.495,2,2018-04-19,2840.958069
47406,Fiat,Qubo,28_21,2018,4,Silver,2009,MPV,56000,1.3L,Manual,Diesel,2994,5,5,Brake Pads Worn,0,15,2018-04-15,1,41.497,2,2018-04-15,2838.122619
31249,Dacia,Duster,22_1,2017,11,Gelb,2015,Wood,16000,1.5L,Manual,Diesel,12495,11,0,Alternator Failing,0,20,2017-11-20,1,289.9,2,2017-11-20,11874.28064
15151,Ford,B-Max,29_1,2018,6,Gelb,2016,MPV,11052,1.5L,Manual,Diesel,9599,5,5,Sensor Malfunction,0,11,2018-06-11,1,539.95,3,2018-06-11,9111.21007
51983,Ford,Ranger,29_30,2018,6,Grey,2018,Pickup,20,2.2L,Manual,Diesel,24594,2,2,Warning Light,0,25,2018-06-25,1,-425.94,9,2018-06-27,23364.37825
12044,Citroen,C3,18_8,2018,4,Silver,2011,Hatchback,41000,1.4L,Manual,Petrol,4795,5,5,Steering Wheel Shaking,0,10,2018-04-10,2,44.795,2,2018-04-10,4549.415347
45690,Fiat,Grande Punto,28_15,2018,7,Black,2008,Hatchback,80290,1.4L,Manual,Petrol,1490,4,3,Brake Pads Worn,0,12,2018-07-12,1,40.745,2,2018-07-12,1407.760096
25892,Citroen,C4,18_12,2018,5,Blue,2009,Hatchback,61816,1.4L,Manual,Petrol,2695,5,5,Gear Box Issue,0,18,2018-05-18,2,106.95,4,2018-05-19,2554.729328
10971,Fiat,Doblo,28_12,2018,5,Blue,2014,Estate,14440,1.4L,Manual,Petrol,8695,5,5,Warning Light,0,16,2018-05-16,1,266.95,9,2018-05-18,8260.845478
18255,Citroen,C3,18_8,2018,7,Black,2012,Hatchback,35000,1.4L,Manual,Petrol,4400,5,5,Engine Issue,1,24,2018-07-24,2,1200,16,2018-07-28,4186.73737
9809,Honda,CR-V,34_3,2018,8,Grey,2014,SUV,29000,2.0L,Automatic,Petrol,13995,5,5,Electrical Issue,4,19,2018-08-19,1,81.985,2,2018-08-19,13298.14467
13789,Citroen,Xsara Picasso,18_30,2018,6,Blue,2007,MPV,113000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,790,5,5,Gear Box Issue,0,8,2018-06-08,2,87.9,4,2018-06-09,743.1201703
23757,Fiat,500,28_2,2018,7,White,2010,Hatchback,29246,1.2L,Manual,Petrol,4200,4,3,Radiator Leaking,0,7,2018-07-07,1,124,2,2018-07-07,3996.136929
51115,Ford,B-Max,29_1,2018,5,Blue,2015,MPV,51528,1.6L,Automatic,Petrol,6480,5,5,Alternator Failing,0,25,2018-05-25,1,169.6,2,2018-05-25,6155.685079
48071,Ford,Focus,29_14,2018,5,Gelb,2010,Hatchback,68637,2.5L,Manual,Petrol,8475,5,3,Gear Box Issue,0,28,2018-05-28,1,124.75,2,2018-05-28,8055.854367
27099,Ford,Galaxy,29_19,2018,5,Red,2009,MPV,80000,1.8L,Manual,Diesel,6000,7,5,Transmission Issue,3,20,2018-05-20,1,214,8,2018-05-22,5692.237151
8981,Honda,Civic,34_2,2018,8,Silver,2004,Hatchback,138000,2.0L,Manual,Petrol,2675,4,3,Excessive Emissions,0,12,2018-08-12,1,124.2797521,1,2018-08-12,2544.144074
43722,Honda,CR-Z,34_4,2018,5,White,2012,Coupe,33266,1.5L,Manual,Hybrid  Petrol/Electric,9945,5,3,Sensor Malfunction,0,13,2018-05-13,1,557.25,3,2018-05-13,9443.188111
39844,Citroen,C4 Picasso,18_14,2018,7,Red,2017,MPV,12828,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,11480,5,5,Starter Motor Issue,0,21,2018-07-21,2,234.8,6,2018-07-22,10909.88564
19815,Dacia,Duster,22_1,2018,7,Grey,2016,SUV,15800,1.5L,Manual,Diesel,8990,5,5,Warning Light,0,16,2018-07-16,1,1125.228449,9,2018-07-18,8539.955699
9209,Citroen,Grand C4 Picasso,18_24,2018,5,Blue,2009,MPV,137000,1.6L,Manual,Diesel,2990,7,5,Brake Pads Worn,0,1,2018-05-01,2,341.9169413,4,2018-05-02,2839.239992
30675,Ford,Ka,29_23,2018,3,Gelb,2014,Hatchback,15000,1.2L,Manual,Petrol,4570,4,3,Starter Motor Issue,0,27,2018-03-27,1,105.7,3,2018-03-27,4341.520138
33773,Ford,B-Max,29_1,2018,4,Gelb,2013,MPV,13712,1.5L,Manual,Diesel,8950,5,5,Electrical Issue,2,22,2018-04-22,1,-27.9,0.5,2018-04-22,8498.418818
23145,Citroen,C4 Cactus,18_13,2018,5,Grey,2018,Hatchback,5,1.2L,Manual,Petrol,10985,5,5,Brake Pads Worn,0,25,2018-05-25,2,461.2956613,4,2018-05-26,10443.18181
17348,Dacia,Sandero Stepway,22_4,2021,3,White,2019,Hatchback,7661,0.9L,Manual,Petrol,8420,5,5,Sensor Malfunction,0,8,2021-03-08,1,-481,3,2021-03-08,7999.722706
28331,Ford,Kuga,29_25,2018,4,Black,2011,SUV,73931,2.0L,Manual,Diesel,8698,5,5,Warning Light,0,13,2018-04-13,1,266.98,9,2018-04-15,8256.373412
6445,Ford,Fiesta,29_13,2018,5,Bronze,2015,Hatchback,21612,1.25L,Manual,Petrol,7995,5,5,Alternator Failing,0,16,2018-05-16,1,-199.9,2,2018-05-16,7593.85094
28647,Ford,Fiesta,29_13,2018,5,Black,2005,Hatchback,95000,1.4L,Manual,Petrol,999,5,5,Electrical Issue,3,9,2018-05-09,1,24.995,1,2018-05-09,949.6446815
26785,Dacia,Duster,22_1,2021,5,Blue,2019,SUV,4342,1.3L,Manual,Petrol,13985,5,5,Excessive Emissions,0,19,2021-05-19,1,111.4370232,1,2021-05-19,13279.38836
15046,Ford,Focus,29_14,2018,3,Gelb,2015,Hatchback,37714,1.6L,Automatic,Petrol,9690,5,5,Engine Issue,2,3,2018-03-03,1,10590.58227,16,2018-03-07,9197.466753
12675,Ford,Mustang,29_28,2018,4,Yellow,2016,Convertible,2000,5.0L,Manual,Petrol,33600,4,3,Steering Wheel Shaking,0,24,2018-04-24,1,53.6,1,2018-04-24,31927.49147
51264,Ford,Fiesta,29_13,2018,5,Red,2002,Hatchback,48835,1.3L,Manual,Petrol,990,5,3,Gear Box Issue,0,6,2018-05-06,1,49.9,2,2018-05-06,935.2694759
22235,Ford,Focus,29_14,2018,7,Blue,2017,Hatchback,20000,1.5L,Manual,Diesel,11450,5,5,Gear Box Issue,0,22,2018-07-22,1,154.5,2,2018-07-22,10877.29803
45177,Citroen,DS3,21_1,2018,8,Red,2012,Hatchback,101641,1.6L,Manual,Diesel,4250,4,3,Radiator Leaking,0,2,2018-08-02,2,165,4,2018-08-03,4038.786988
16886,Citroen,C3,18_8,2018,7,Black,2014,Hatchback,30000,1.0L,Manual,Petrol,4995,5,5,Electrical Issue,3,3,2018-07-03,2,64.975,2,2018-07-03,4746.113712
25637,Ford,Mondeo,29_27,2018,4,Black,2014,Estate,40432,2.0L,Manual,Diesel,12995,5,5,Alternator Failing,0,2,2018-04-02,1,1049.314907,1009.210202,2018-04-14,12352.28698
35292,Citroen,Xsara Picasso,18_30,2018,8,Beige,2002,MPV,134810,2.0L,Manual,Diesel,845,5,5,Gear Box Issue,0,25,2018-08-25,2,490.2784322,326.7911019,2018-09-15,801.6536538
14156,Dacia,Duster,22_1,2021,6,Grey,2019,SUV,35824,1.5L,Manual,Diesel,12495,5,5,Brake Pads Worn,0,8,2021-06-08,1,46.2475,2,2021-06-08,11868.29747
52146,Ford,Tourneo Connect,29_34,2018,2,Silver,2015,MPV,30000,1.6L,Manual,Diesel,10999,5,5,Windscreen Crack,0,20,2018-02-20,1,26.5994,1,2018-02-20,10456.00062
50664,Fiat,500,28_2,2017,5,White,2009,Hatchback,95000,1.2L,Manual,Petrol,3695,4,3,Radiator Leaking,0,4,2017-05-04,1,590.2489698,2,2017-05-04,3511.524262
4781,Honda,Jazz,34_11,2021,6,Grey,2019,Hatchback,7741,1.3L,Manual,Petrol,11550,5,5,Transmission Issue,1,14,2021-06-14,1,114.65,4,2021-06-15,10974.89789
18985,Ford,Kuga,29_25,2018,4,Black,2014,SUV,35465,2.0L,Manual,Diesel,12495,5,5,Electrical Issue,5,12,2018-04-12,1,72.495,3,2018-04-12,11872.70056
17297,Honda,Insight,34_9,2018,6,Black,2012,Hatchback,29000,1.3L,Automatic,Hybrid  Petrol/Electric,9840,5,5,Electrical Issue,2,24,2018-06-24,1,29.68,0.5,2018-06-24,9348.144627
3626,Honda,Jazz,34_11,2018,7,Red,2017,Hatchback,5059,1.3L,Manual,Petrol,10690,5,5,Warning Light,0,15,2018-07-15,1,286.9,9,2018-07-17,10152.1114
32212,Ford,Ka,29_23,2018,7,White,2012,Hatchback,57660,1.2L,Manual,Petrol,4240,4,3,Electrical Issue,2,27,2018-07-27,1,18.48,0.5,2018-07-27,4032.613989
36533,Fiat,500L,28_4,2018,5,Yellow,2014,MPV,21763,1.3L,Automatic,Diesel,8496,5,5,Sensor Malfunction,0,2,2018-05-02,1,484.8,3,2018-05-02,8075.931083
15475,Fiat,Punto Evo,28_20,2018,8,Red,2010,Hatchback,64434,1.4L,Manual,Petrol,3395,4,5,Engine Issue,2,21,2018-08-21,1,829.25,16,2018-08-25,3230.345166
4565,Honda,Jazz,34_11,2018,5,Red,2005,Hatchback,50675,1.4L,Manual,Petrol,1750,5,5,Tyre Alignment,0,27,2018-05-27,1,10.175,0.5,2018-05-27,1662.001745
53365,Ford,Ka,29_23,2018,7,Black,2014,Hatchback,17934,1.2L,Manual,Petrol,5499,4,3,Steering Wheel Shaking,0,25,2018-07-25,1,25.499,1,2018-07-25,5220.891079
35733,Bentley,Bentayga,10_3,2021,5,Black,2019,SUV,19863,4.0L,Automatic,Petrol,125000,5,5,Gear Box Issue,0,13,2021-05-13,3,5944.990815,6,2021-05-14,118753.7935
4384,Ford,Focus,29_14,2018,4,Gelb,2004,Hatchback,61000,1.8L,Manual,Petrol,1695,5,5,Steering Wheel Shaking,0,21,2018-04-21,1,101.3254962,1,2018-04-21,1608.090587
21533,Citroen,C3,18_8,2018,6,Silver,2009,Hatchback,82795,1.4L,Manual,Diesel,1795,5,5,Flat Tyres,0,6,2018-06-06,2,40.5385,2,2018-06-06,1708.858476
6911,Ford,Fiesta,29_13,2018,3,Blue,2006,Hatchback,94687,1.25L,Manual,Petrol,1395,5,3,Excessive Emissions,0,28,2018-03-28,1,-21.2555,1,2018-03-28,1322.20751
35337,Ford,Fiesta,29_13,2018,4,Brown,2012,Hatchback,88000,1.4L,Manual,Diesel,4500,5,5,Radiator Leaking,0,19,2018-04-19,1,130,2,2018-04-19,4274.484467
46710,Ford,Mondeo,29_27,2018,7,Silver,2009,Hatchback,139000,2.2L,Manual,still_Diesel_but_you_found_an_easteregg,2595,5,5,Engine Issue,1,28,2018-07-28,1,679,8,2018-07-30,2469.109022
22689,Dacia,Sandero Stepway,22_4,2018,8,Black,2015,Hatchback,12896,1.5L,Manual,Diesel,6995,5,5,Windscreen Crack,0,25,2018-08-25,1,24.197,1,2018-08-25,6641.81147
28133,Citroen,C4 Cactus,18_13,2018,4,Grey,2016,Hatchback,11804,1.2L,Manual,Petrol,10490,5,5,Gear Box Issue,0,10,2018-04-10,2,184.9,4,2018-04-11,9967.036154
3972,Citroen,C4,18_12,2018,6,White,2015,Hatchback,10000,1.6L,Manual,Diesel,8790,5,5,Sensor Malfunction,0,21,2018-06-21,2,559.5,6,2018-06-22,8351.164786
9017,Ford,Fiesta,29_13,2018,2,Blue,2013,Hatchback,22745,1.0L,Manual,Petrol,8229,5,5,Starter Motor Issue,0,14,2018-02-14,1,-142.29,3,2018-02-14,7809.800476
45114,Ford,Focus,29_14,2018,5,Gelb,2013,Hatchback,48242,1.6L,Manual,Diesel,8000,5,5,Engine Issue,1,9,2018-05-09,1,1760,8,2018-05-11,7595.433505
16536,Ford,Focus CC,29_16,2018,4,Bronze,2008,Convertible,99999,2.0L,Manual,Petrol,2999,4,2,Tyre Alignment,0,10,2018-04-10,1,51.30911701,0.5,2018-04-10,2846.052481
738,Citroen,C2,18_7,2018,4,Black,2007,Hatchback,47380,1.6L,Manual,Petrol,2195,4,3,Radiator Leaking,0,19,2018-04-19,2,123.9,4,2018-04-20,2088.13222
743,Chevrolet,Spark,16_14,2018,4,Green,2013,Hatchback,33000,1.2L,Manual,Petrol,3950,5,5,Electrical Issue,2,26,2018-04-26,1,17.9,0.5,2018-04-26,3748.507847
48862,Ford,EcoSport,29_4,2021,5,Grey,2019,SUV,21185,1.0L,Manual,Petrol,14900,5,5,Alternator Failing,0,27,2021-05-27,1,-338,2,2021-05-27,14151.26042
18288,Citroen,C3 Aircross,18_9,202,9,Black,2019,SUV,17724,1.2L,Manual,Petrol,10490,5,5,Starter Motor Issue,0,24,2020-09-24,2,224.9,6,2020-09-25,9959.022478
52944,Dacia,Sandero,22_3,2021,5,White,2019,Hatchback,10180,0.9L,Manual,Petrol,7400,5,5,Excessive Emissions,0,25,2021-05-25,1,26.66,1,2021-05-25,7027.146759
16327,Ford,EcoSport,29_4,2021,5,Blue,2019,SUV,12230,1.0L,Manual,Petrol,15680,5,5,Flat Tyres,0,21,2021-05-21,1,24.704,1,2021-05-21,14895.42082
15234,Fiat,500X,28_5,2018,4,Black,2015,SUV,26575,1.4L,Manual,Petrol,9990,5,5,Electrical Issue,5,27,2018-04-27,1,69.99,3,2018-04-27,9492.197838
32069,Fiat,Grande Punto,28_15,2018,3,Orange,2007,Hatchback,88000,1.4L,Manual,Petrol,1495,4,3,Sensor Malfunction,0,7,2018-03-07,1,-134.75,3,2018-03-07,1407.639345
2306,Fiat,Panda,28_18,2018,5,Black,2008,Hatchback,98000,1.2L,Manual,Petrol,989,4,5,Starter Motor Issue,0,20,2018-05-20,1,69.89,3,2018-05-20,938.9506436
49747,Honda,Civic,34_2,2018,8,Black,2004,Hatchback,83300,2.0L,Manual,Petrol,5495,4,3,Gear Box Issue,0,22,2018-08-22,1,94.95,2,2018-08-22,5216.136952
42007,Ford,Focus,29_14,2018,6,Black,2017,Hatchback,14000,1.5L,Manual,still_Diesel_but_you_found_an_easteregg,11445,5,5,Engine Issue,2,12,2018-06-12,1,10919.9155,16,2018-06-16,10875.37831
32367,Fiat,Tipo,28_28,2018,4,Green,1995,Hatchback,80681,1.4L,Manual,Petrol,950,5,5,Brake Pads Worn,0,3,2018-04-03,1,40.475,2,2018-04-03,901.0140694
17436,Ford,Ka,29_23,2018,5,Gelb,2008,Hatchback,48000,1.3L,Manual,Petrol,1775,5,3,Gear Box Issue,0,22,2018-05-22,1,57.75,2,2018-05-22,1681.985069
3511,Ford,Fiesta,29_13,2018,4,White,2016,Hatchback,22000,1.0L,Manual,Petrol,9862,5,3,Alternator Failing,0,13,2018-04-13,1,-237.24,2,2018-04-13,9363.807305
32427,Ford,Ka,29_23,2018,8,Grey,2015,Hatchback,9408,1.2L,Manual,Petrol,6991,4,3,Excessive Emissions,0,23,2018-08-23,1,26.2919,1,2018-08-23,6637.287943
46979,Citroen,Grand C4 Picasso,18_24,2018,8,Silver,2007,MPV,99000,2.0L,Automatic,Diesel,2690,7,5,Excessive Emissions,0,4,2018-08-04,2,42.421,2,2018-08-04,2558.863534
33052,Ford,Fiesta,29_13,2018,7,Red,2014,Hatchback,27011,1.25L,Manual,Petrol,6249,5,3,Alternator Failing,0,25,2018-07-25,1,164.98,2,2018-07-25,5947.992423
40216,Ford,Focus,29_14,2018,6,Red,2009,Hatchback,114000,1.8L,Manual,Diesel,1690,5,5,Electrical Issue,5,7,2018-06-07,1,-61.69,3,2018-06-07,1595.642199
8126,Ford,Focus,29_14,2018,5,Gelb,2015,Hatchback,38000,1.5L,Manual,Diesel,8995,5,5,Engine Issue,2,3,2018-05-03,1,1669.25,16,2018-05-07,8547.168761
9363,Honda,Insight,34_9,2018,5,Silver,2011,Hatchback,49700,1.3L,Automatic,Hybrid  Petrol/Electric,5849,5,5,Radiator Leaking,0,15,2018-05-15,1,796.3628523,515.5274157,2018-05-23,5556.229794
10958,Ford,Focus,29_14,2018,7,White,2016,Hatchback,28000,1.5L,Manual,Diesel,9895,5,5,Warning Light,0,21,2018-07-21,1,278.95,9,2018-07-23,9398.370295
38977,Fiat,Panda,28_18,2018,5,Black,2004,Hatchback,61000,1.2L,Manual,Petrol,995,4,5,Windscreen Crack,0,15,2018-05-15,1,20.597,1,2018-05-15,934.9826408
4153,Citroen,DS4,21_3,2018,4,Grey,2015,Hatchback,12389,2.0L,Manual,Diesel,10356,5,5,Windscreen Crack,0,9,2018-04-09,2,-46.2136,2,2018-04-09,9831.164534
40457,Honda,Civic,34_2,2018,4,Gelb,2005,Hatchback,112000,1.6L,Manual,Petrol,795,5,3,Tyre Alignment,0,17,2018-04-17,1,10.0795,0.5,2018-04-17,760.0347881
18460,Ford,Mondeo,29_27,2018,7,Blue,2008,Hatchback,159000,1.8L,Manual,Diesel,1795,5,5,Warning Light,0,14,2018-07-14,1,197.95,9,2018-07-16,1709.754593
38291,Ford,C-Max,29_2,2018,4,White,2014,MPV,13850,1.6L,Manual,Diesel,11599,5,5,Engine Issue,2,24,2018-04-24,1,2059.85,16,2018-04-28,11021.78174
25306,Ford,Kuga,29_25,2018,6,Black,2014,SUV,41960,2.0L,Manual,Diesel,12570,5,5,Warning Light,0,20,2018-06-20,1,305.7,9,2018-06-22,11933.10108
21772,Citroen,C3 Aircross,18_9,2021,5,Orange,2019,SUV,0,1.2L,Manual,Petrol,17273,5,5,Excessive Emissions,0,6,2021-05-06,2,55.5457,2,2021-05-06,16407.7687
14957,Ford,Mondeo,29_27,2018,5,Black,2016,Hatchback,10265,1.5L,Manual,Petrol,14498,5,5,Engine Issue,4,23,2018-05-23,1,924.9,10,2018-05-25,13767.71044
52954,Ford,Focus,29_14,2021,5,Black,2019,Hatchback,7664,1.0L,Manual,Petrol,16680,5,5,Radiator Leaking,0,3,2021-05-03,1,373.6,2,2021-05-03,15845.22649
35695,Citroen,C3 Picasso,18_10,2018,4,Grey,2016,MPV,22231,1.6L,Manual,Diesel,7120,5,5,Windscreen Crack,0,24,2018-04-24,2,194.0053241,134.181814,2018-04-27,6757.909733
36369,Ford,Focus,29_14,2018,8,Black,2011,Hatchback,150000,1.6L,Manual,Diesel,2990,5,5,Brake Pads Worn,0,24,2018-08-24,1,41.495,2,2018-08-24,2834.786387
43286,Citroen,DS4,21_3,2018,4,Silver,2012,Hatchback,35000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,6149,5,5,Gear Box Issue,0,3,2018-04-03,2,141.49,4,2018-04-04,5835.332701
27430,Ford,C-Max,29_2,2018,3,Black,2008,MPV,71000,1.8L,Manual,Diesel,2495,5,5,Gear Box Issue,0,4,2018-03-04,1,64.95,2,2018-03-04,2374.898588
17796,Ford,Kuga,29_25,2018,3,Red,2015,SUV,25248,2.0L,Automatic,Diesel,12890,5,5,Starter Motor Issue,0,10,2018-03-10,1,188.9,3,2018-03-10,12246.16364
21211,Honda,HR-V,34_8,2018,4,White,2018,SUV,2115,1.6L,Manual,Diesel,20995,5,5,Windscreen Crack,0,25,2018-04-25,1,32.597,1,2018-04-25,19949.11681
18331,Ford,Edge,29_5,2018,4,Gelb,2017,SUV,5894,2.0L,Automatic,Diesel,36995,5,5,Sensor Malfunction,0,20,2018-04-20,1,1909.75,3,2018-04-20,35144.31133
50399,Fiat,Panda,28_18,2018,5,Black,2008,Hatchback,69000,1.4L,Manual,Petrol,2190,4,5,Engine Issue,4,17,2018-05-17,1,309.5,10,2018-05-19,2069.380003
42660,Ford,Kuga,29_25,2021,5,Silver,2019,SUV,5299,1.5L,Manual,Petrol,15495,5,5,Warning Light,0,25,2021-05-25,1,334.95,9,2021-05-27,14713.73464
354,Honda,Insight,34_9,2018,4,Silver,2009,Hatchback,44000,1.3L,Automatic,Hybrid  Petrol/Electric,5980,5,5,Engine Issue,2,26,2018-04-26,1,-1217,16,2018-04-30,5684.961595
45070,Chrysler,Ypsilon,17_10,2018,5,Black,2014,Hatchback,22165,1.2L,Manual,Petrol,4998,5,5,Engine Issue,1,22,2018-05-22,3,6143.393483,24,2018-05-28,4749.488442
1567,Ford,B-Max,29_1,2018,8,White,2017,MPV,2260,1.6L,Automatic,Petrol,13526,5,5,Radiator Leaking,0,14,2018-08-14,1,310.52,2,2018-08-14,12853.2759
21661,Fiat,500L,28_4,2018,6,Red,2014,MPV,33815,1.4L,Manual,Petrol,6000,5,5,Starter Motor Issue,0,7,2018-06-07,1,120,3,2018-06-07,5709.45116
33425,Ford,Fiesta,29_13,2018,8,Burgundy,2012,Hatchback,39145,1.4L,Manual,Diesel,5995,5,5,Excessive Emissions,0,12,2018-08-12,1,25.3955,1,2018-08-12,5693.92102
46871,Ford,Fiesta,29_13,2018,8,Black,2006,Hatchback,73219,1.4L,Manual,Petrol,1695,5,5,Steering Wheel Shaking,0,7,2018-08-07,1,21.695,1,2018-08-07,1603.553356
50889,Ford,C-Max,29_2,2018,4,White,2013,MPV,30271,1.6L,Manual,Petrol,7563,5,5,Brake Pads Worn,0,21,2018-04-21,1,43.7815,2,2018-04-21,7185.984561
2332,Fiat,500,28_2,2021,5,Pink,2019,Hatchback,8177,1.2L,Manual,Petrol,9995,4,3,Sensor Malfunction,0,20,2021-05-20,1,559.75,3,2021-05-20,9494.281075
2045,Fiat,500L,28_4,2018,8,Red,2013,MPV,41830,1.3L,Manual,Diesel,5500,5,5,Engine Issue,2,7,2018-08-07,1,1145,16,2018-08-11,5222.373801
48605,Ford,Ka,29_23,2018,3,White,2010,Hatchback,61000,1.2L,Manual,Petrol,3950,4,3,Electrical Issue,4,13,2018-03-13,1,51.85,2,2018-03-13,3745.476303
